DepartmentID,Month,RequestType,ExtractBatch,NumberOfRequests
D045,2026-03-01,Delivery enquiry,B2,15
D045,2026-03-01,Product return,B1,10
D045,2026-03-01,Product return,B2,1
D045,2026-03-01,Warranty claim,B1,13
D045,2026-03-01,Warranty claim,B2,24
D045,2026-03-01,Account access,B1,23
D045,2026-03-01,Account access,B2,17
D045,2026-03-01,Technical support,B1,16
D045,2026-03-01,Technical support,B2,3
D046,2026-01-01,Delivery enquiry,B1,4
D046,2026-01-01,Delivery enquiry,B2,23
D046,2026-01-01,Product return,B1,21
D046,2026-01-01,Product return,B2,9
D046,2026-01-01,Warranty claim,B1,7
D046,2026-01-01,Warranty claim,B2,12
D046,2026-01-01,Account access,B1,7
D046,2026-01-01,Account access,B2,10
D046,2026-01-01,Technical support,B1,18
D046,2026-01-01,Technical support,B2,15
D046,2026-02-01,Delivery enquiry,B1,23
D046,2026-02-01,Delivery enquiry,B2,2
D046,2026-02-01,Product return,B1,21
D046,2026-02-01,Product return,B2,5
D046,2026-02-01,Warranty claim,B1,12
D046,2026-02-01,Warranty claim,B2,1
D046,2026-02-01,Account access,B1,7
D046,2026-02-01,Account access,B2,17
D046,2026-02-01,Technical support,B1,5
D046,2026-02-01,Technical support,B2,18
D046,2026-03-01,Delivery enquiry,B1,21
D046,2026-03-01,Delivery enquiry,B2,13
D046,2026-03-01,Product return,B1,17
D046,2026-03-01,Product return,B2,1
D046,2026-03-01,Warranty claim,B1,5
D046,2026-03-01,Warranty claim,B2,8
D046,2026-03-01,Account access,B1,9
D046,2026-03-01,Account access,B2,13
D046,2026-03-01,Technical support,B1,4
D046,2026-03-01,Technical support,B2,13
D047,2026-01-01,Delivery enquiry,B1,7
D047,2026-01-01,Delivery enquiry,B2,17
D047,2026-01-01,Product return,B1,20
D047,2026-01-01,Product return,B2,5
D047,2026-01-01,Warranty claim,B1,18
D047,2026-01-01,Warranty claim,B2,16
D047,2026-01-01,Account access,B1,2
D047,2026-01-01,Account access,B2,17
D047,2026-01-01,Technical support,B1,22
D047,2026-01-01,Technical support,B2,16
D047,2026-02-01,Delivery enquiry,B1,4
D047,2026-02-01,Delivery enquiry,B2,4
D047,2026-02-01,Product return,B1,15
D047,2026-02-01,Product return,B2,3
D047,2026-02-01,Warranty claim,B1,10
D047,2026-02-01,Warranty claim,B2,14
D047,2026-02-01,Account access,B1,13
D047,2026-02-01,Account access,B2,10
D047,2026-02-01,Technical support,B1,3
D047,2026-02-01,Technical support,B2,13
D047,2026-03-01,Delivery enquiry,B1,15
D047,2026-03-01,Delivery enquiry,B2,6
D047,2026-03-01,Product return,B1,16
D047,2026-03-01,Product return,B2,3
D047,2026-03-01,Warranty claim,B1,6
D047,2026-03-01,Warranty claim,B2,12
D047,2026-03-01,Account access,B1,19
D047,2026-03-01,Account access,B2,19
D047,2026-03-01,Technical support,B1,24
D047,2026-03-01,Technical support,B2,12
D048,2026-01-01,Delivery enquiry,B1,14
D048,2026-01-01,Delivery enquiry,B2,7
D048,2026-01-01,Product return,B1,19
D048,2026-01-01,Product return,B2,10
D048,2026-01-01,Warranty claim,B1,12
D048,2026-01-01,Warranty claim,B2,19
D048,2026-01-01,Account access,B1,18
D048,2026-01-01,Account access,B2,4
D048,2026-01-01,Technical support,B1,10
D048,2026-01-01,Technical support,B2,16
D048,2026-02-01,Delivery enquiry,B1,5
D048,2026-02-01,Delivery enquiry,B2,17
D048,2026-02-01,Product return,B1,16
D048,2026-02-01,Product return,B2,23
D048,2026-02-01,Warranty claim,B1,9
D048,2026-02-01,Warranty claim,B2,5
D048,2026-02-01,Account access,B1,16
D048,2026-02-01,Account access,B2,5
D048,2026-02-01,Technical support,B1,22
D048,2026-02-01,Technical support,B2,1
D048,2026-03-01,Delivery enquiry,B1,7
D048,2026-03-01,Delivery enquiry,B2,11
D048,2026-03-01,Product return,B1,13
D048,2026-03-01,Product return,B2,9
D048,2026-03-01,Warranty claim,B1,4
D048,2026-03-01,Warranty claim,B2,19
D048,2026-03-01,Account access,B1,21
D048,2026-03-01,Account access,B2,12
D048,2026-03-01,Technical support,B1,17
D048,2026-03-01,Technical support,B2,6
D049,2026-01-01,Delivery enquiry,B1,14
D049,2026-01-01,Delivery enquiry,B2,19
D049,2026-01-01,Product return,B1,13
D049,2026-01-01,Product return,B2,5
D049,2026-01-01,Warranty claim,B1,11
D049,2026-01-01,Warranty claim,B2,17
D049,2026-01-01,Account access,B1,13
D049,2026-01-01,Account access,B2,22
D049,2026-01-01,Technical support,B1,22
D049,2026-01-01,Technical support,B2,9
D049,2026-02-01,Delivery enquiry,B1,15
D049,2026-02-01,Delivery enquiry,B2,22
D049,2026-02-01,Product return,B1,3
D049,2026-02-01,Product return,B2,6
D049,2026-02-01,Warranty claim,B1,24
D049,2026-02-01,Warranty claim,B2,12
D049,2026-02-01,Account access,B1,19
D049,2026-02-01,Account access,B2,18
D049,2026-02-01,Technical support,B1,19
D049,2026-02-01,Technical support,B2,24
D049,2026-03-01,Delivery enquiry,B1,23
D049,2026-03-01,Delivery enquiry,B2,23
D049,2026-03-01,Product return,B1,19
D049,2026-03-01,Product return,B2,8
D049,2026-03-01,Warranty claim,B1,17
D049,2026-03-01,Warranty claim,B2,7
D049,2026-03-01,Account access,B1,24
D049,2026-03-01,Account access,B2,3
D049,2026-03-01,Technical support,B1,23
D049,2026-03-01,Technical support,B2,11
D050,2026-01-01,Delivery enquiry,B1,15
D050,2026-01-01,Delivery enquiry,B2,8
D050,2026-01-01,Product return,B1,16
D050,2026-01-01,Product return,B2,15
D050,2026-01-01,Warranty claim,B1,14
D050,2026-01-01,Warranty claim,B2,15
D050,2026-01-01,Account access,B1,4
D050,2026-01-01,Account access,B2,13
D050,2026-01-01,Technical support,B1,23
D050,2026-01-01,Technical support,B2,19
D050,2026-02-01,Delivery enquiry,B1,2
D050,2026-02-01,Delivery enquiry,B2,17
D050,2026-02-01,Product return,B1,1
D050,2026-02-01,Product return,B2,13
D050,2026-02-01,Warranty claim,B1,18
D050,2026-02-01,Warranty claim,B2,22
D050,2026-02-01,Account access,B1,7
D050,2026-02-01,Account access,B2,20
D050,2026-02-01,Technical support,B1,19
D050,2026-02-01,Technical support,B2,5
D050,2026-03-01,Delivery enquiry,B1,11
D050,2026-03-01,Delivery enquiry,B2,24
D050,2026-03-01,Product return,B1,12
D050,2026-03-01,Product return,B2,14
D050,2026-03-01,Warranty claim,B1,5
D050,2026-03-01,Warranty claim,B2,6
D050,2026-03-01,Account access,B1,16
D050,2026-03-01,Account access,B2,24
D050,2026-03-01,Technical support,B1,18
D050,2026-03-01,Technical support,B2,3
D051,2026-01-01,Delivery enquiry,B1,18
D051,2026-01-01,Delivery enquiry,B2,18
D051,2026-01-01,Product return,B1,10
D051,2026-01-01,Product return,B2,3
D051,2026-01-01,Warranty claim,B1,24
D051,2026-01-01,Warranty claim,B2,11
D051,2026-01-01,Account access,B1,23
D051,2026-01-01,Account access,B2,15
D051,2026-01-01,Technical support,B1,8
D051,2026-01-01,Technical support,B2,11
D051,2026-02-01,Delivery enquiry,B1,14
D051,2026-02-01,Delivery enquiry,B2,19
D051,2026-02-01,Product return,B1,23
D051,2026-02-01,Product return,B2,5
D051,2026-02-01,Warranty claim,B1,2
D051,2026-02-01,Warranty claim,B2,23
D051,2026-02-01,Account access,B1,5
D051,2026-02-01,Account access,B2,11
D051,2026-02-01,Technical support,B1,18
D051,2026-02-01,Technical support,B2,18
D051,2026-03-01,Delivery enquiry,B1,15
D051,2026-03-01,Delivery enquiry,B2,13
D051,2026-03-01,Product return,B1,18
D051,2026-03-01,Product return,B2,24
D051,2026-03-01,Warranty claim,B1,3
D051,2026-03-01,Warranty claim,B2,24
D051,2026-03-01,Account access,B1,23
D051,2026-03-01,Account access,B2,10
D051,2026-03-01,Technical support,B1,18
D051,2026-03-01,Technical support,B2,4
D052,2026-01-01,Delivery enquiry,B1,22
D052,2026-01-01,Delivery enquiry,B2,3
D052,2026-01-01,Product return,B1,17
D052,2026-01-01,Product return,B2,22
D052,2026-01-01,Warranty claim,B1,6
D052,2026-01-01,Warranty claim,B2,10
D052,2026-01-01,Account access,B1,18
D052,2026-01-01,Account access,B2,24
D052,2026-01-01,Technical support,B1,4
D052,2026-01-01,Technical support,B2,6
D052,2026-02-01,Delivery enquiry,B1,23
D052,2026-02-01,Delivery enquiry,B2,11
D052,2026-02-01,Product return,B1,20
D052,2026-02-01,Product return,B2,11
D052,2026-02-01,Warranty claim,B1,3
D052,2026-02-01,Warranty claim,B2,16
D052,2026-02-01,Account access,B1,21
D052,2026-02-01,Account access,B2,24
D052,2026-02-01,Technical support,B1,16
D052,2026-02-01,Technical support,B2,13
D052,2026-03-01,Delivery enquiry,B1,21
D052,2026-03-01,Delivery enquiry,B2,13
D052,2026-03-01,Product return,B1,18
D052,2026-03-01,Product return,B2,18
D052,2026-03-01,Warranty claim,B1,6
D052,2026-03-01,Warranty claim,B2,17
D052,2026-03-01,Account access,B1,18
D052,2026-03-01,Account access,B2,17
D052,2026-03-01,Technical support,B1,2
D052,2026-03-01,Technical support,B2,5
D053,2026-01-01,Delivery enquiry,B1,3
D053,2026-01-01,Delivery enquiry,B2,8
D053,2026-01-01,Product return,B1,1
D053,2026-01-01,Product return,B2,22
D053,2026-01-01,Warranty claim,B1,9
D053,2026-01-01,Warranty claim,B2,9
D053,2026-01-01,Account access,B1,9
D053,2026-01-01,Account access,B2,17
D053,2026-01-01,Technical support,B1,9
D053,2026-01-01,Technical support,B2,5
D053,2026-02-01,Delivery enquiry,B1,7
D053,2026-02-01,Delivery enquiry,B2,10
D053,2026-02-01,Product return,B1,15
D053,2026-02-01,Product return,B2,3
D053,2026-02-01,Warranty claim,B1,22
D053,2026-02-01,Warranty claim,B2,11
D053,2026-02-01,Account access,B1,21
D053,2026-02-01,Account access,B2,19
D053,2026-02-01,Technical support,B1,18
D053,2026-02-01,Technical support,B2,19
D053,2026-03-01,Delivery enquiry,B1,11
D053,2026-03-01,Delivery enquiry,B2,23
D053,2026-03-01,Product return,B1,6
D053,2026-03-01,Product return,B2,8
D053,2026-03-01,Warranty claim,B1,4
D053,2026-03-01,Warranty claim,B2,7
D053,2026-03-01,Account access,B1,23
D053,2026-03-01,Account access,B2,18
D053,2026-03-01,Technical support,B1,2
D053,2026-03-01,Technical support,B2,18
D054,2026-01-01,Delivery enquiry,B1,10
D054,2026-01-01,Delivery enquiry,B2,3
D054,2026-01-01,Product return,B1,22
D054,2026-01-01,Product return,B2,18
D054,2026-01-01,Warranty claim,B1,12
D054,2026-01-01,Warranty claim,B2,15
D054,2026-01-01,Account access,B1,7
D054,2026-01-01,Account access,B2,15
D054,2026-01-01,Technical support,B1,9
D054,2026-01-01,Technical support,B2,2
D054,2026-02-01,Delivery enquiry,B1,16
D054,2026-02-01,Delivery enquiry,B2,10
D054,2026-02-01,Product return,B1,19
D054,2026-02-01,Product return,B2,22
D054,2026-02-01,Warranty claim,B1,12
D054,2026-02-01,Warranty claim,B2,10
D054,2026-02-01,Account access,B1,16
D054,2026-02-01,Account access,B2,15
D054,2026-02-01,Technical support,B1,11
D054,2026-02-01,Technical support,B2,22
D054,2026-03-01,Delivery enquiry,B1,19
D054,2026-03-01,Delivery enquiry,B2,24
D054,2026-03-01,Product return,B1,24
D054,2026-03-01,Product return,B2,9
D054,2026-03-01,Warranty claim,B1,20
D054,2026-03-01,Warranty claim,B2,16
D054,2026-03-01,Account access,B1,23
D054,2026-03-01,Account access,B2,17
D054,2026-03-01,Technical support,B1,8
D054,2026-03-01,Technical support,B2,15
D055,2026-01-01,Delivery enquiry,B1,7
D055,2026-01-01,Delivery enquiry,B2,17
D055,2026-01-01,Product return,B1,9
D055,2026-01-01,Product return,B2,17
D055,2026-01-01,Warranty claim,B1,22
D055,2026-01-01,Warranty claim,B2,9
D055,2026-01-01,Account access,B1,18
D055,2026-01-01,Account access,B2,19
D055,2026-01-01,Technical support,B1,2
D055,2026-01-01,Technical support,B2,4
D055,2026-02-01,Delivery enquiry,B1,21
D055,2026-02-01,Delivery enquiry,B2,5
D055,2026-02-01,Product return,B1,18
D055,2026-02-01,Product return,B2,2
D055,2026-02-01,Warranty claim,B1,16
D055,2026-02-01,Warranty claim,B2,11
D055,2026-02-01,Account access,B1,8
D055,2026-02-01,Account access,B2,24
D055,2026-02-01,Technical support,B1,17
D055,2026-02-01,Technical support,B2,20
D055,2026-03-01,Delivery enquiry,B1,21
D055,2026-03-01,Delivery enquiry,B2,5
D055,2026-03-01,Product return,B1,3
D055,2026-03-01,Product return,B2,14
D055,2026-03-01,Warranty claim,B1,15
D055,2026-03-01,Warranty claim,B2,15
D055,2026-03-01,Account access,B1,15
D055,2026-03-01,Account access,B2,22
D055,2026-03-01,Technical support,B1,18
D055,2026-03-01,Technical support,B2,24
D056,2026-01-01,Delivery enquiry,B1,8
D056,2026-01-01,Delivery enquiry,B2,17
D056,2026-01-01,Product return,B1,4
D056,2026-01-01,Product return,B2,15
D056,2026-01-01,Warranty claim,B1,3
D056,2026-01-01,Warranty claim,B2,19
D056,2026-01-01,Account access,B1,19
D056,2026-01-01,Account access,B2,24
D056,2026-01-01,Technical support,B1,2
D056,2026-01-01,Technical support,B2,8
D056,2026-02-01,Delivery enquiry,B1,13
D056,2026-02-01,Delivery enquiry,B2,12
D056,2026-02-01,Product return,B1,20
D056,2026-02-01,Product return,B2,13
D056,2026-02-01,Warranty claim,B1,2
D056,2026-02-01,Warranty claim,B2,23
D056,2026-02-01,Account access,B1,5
D056,2026-02-01,Account access,B2,15
D056,2026-02-01,Technical support,B1,10
D056,2026-02-01,Technical support,B2,21
D056,2026-03-01,Delivery enquiry,B1,7
D056,2026-03-01,Delivery enquiry,B2,6
D056,2026-03-01,Product return,B1,23
D056,2026-03-01,Product return,B2,14
D056,2026-03-01,Warranty claim,B1,21
D056,2026-03-01,Warranty claim,B2,21
D056,2026-03-01,Account access,B1,23
D056,2026-03-01,Account access,B2,11
D056,2026-03-01,Technical support,B1,22
D056,2026-03-01,Technical support,B2,24
D057,2026-01-01,Delivery enquiry,B1,9
D057,2026-01-01,Delivery enquiry,B2,7
D057,2026-01-01,Product return,B1,7
D057,2026-01-01,Product return,B2,7
D057,2026-01-01,Warranty claim,B1,1
D057,2026-01-01,Warranty claim,B2,3
D057,2026-01-01,Account access,B1,15
D057,2026-01-01,Account access,B2,7
D057,2026-01-01,Technical support,B1,1
D057,2026-01-01,Technical support,B2,5
D057,2026-02-01,Delivery enquiry,B1,19
D057,2026-02-01,Delivery enquiry,B2,13
D057,2026-02-01,Product return,B1,12
D057,2026-02-01,Product return,B2,5
D057,2026-02-01,Warranty claim,B1,10
D057,2026-02-01,Warranty claim,B2,24
D057,2026-02-01,Account access,B1,10
D057,2026-02-01,Account access,B2,5
D057,2026-02-01,Technical support,B1,9
D057,2026-02-01,Technical support,B2,22
D057,2026-03-01,Delivery enquiry,B1,16
D057,2026-03-01,Delivery enquiry,B2,17
D057,2026-03-01,Product return,B1,10
D057,2026-03-01,Product return,B2,1
D057,2026-03-01,Warranty claim,B1,8
D057,2026-03-01,Warranty claim,B2,17
D057,2026-03-01,Account access,B1,24
D057,2026-03-01,Account access,B2,17
D057,2026-03-01,Technical support,B1,14
D057,2026-03-01,Technical support,B2,15
D058,2026-01-01,Delivery enquiry,B1,4
D058,2026-01-01,Delivery enquiry,B2,11
D058,2026-01-01,Product return,B1,1
D058,2026-01-01,Product return,B2,24
D058,2026-01-01,Warranty claim,B1,1
D058,2026-01-01,Warranty claim,B2,13
D058,2026-01-01,Account access,B1,21
D058,2026-01-01,Account access,B2,7
D058,2026-01-01,Technical support,B1,10
D058,2026-01-01,Technical support,B2,5
D058,2026-02-01,Delivery enquiry,B1,1
D058,2026-02-01,Delivery enquiry,B2,8
D058,2026-02-01,Product return,B1,5
D058,2026-02-01,Product return,B2,5
D058,2026-02-01,Warranty claim,B1,19
D058,2026-02-01,Warranty claim,B2,19
D058,2026-02-01,Account access,B1,21
D058,2026-02-01,Account access,B2,6
D058,2026-02-01,Technical support,B1,21
D058,2026-02-01,Technical support,B2,1
D058,2026-03-01,Delivery enquiry,B1,10
D058,2026-03-01,Delivery enquiry,B2,16
D058,2026-03-01,Product return,B1,14
D058,2026-03-01,Product return,B2,14
D058,2026-03-01,Warranty claim,B1,18
D058,2026-03-01,Warranty claim,B2,15
D058,2026-03-01,Account access,B1,14
D058,2026-03-01,Account access,B2,24
D058,2026-03-01,Technical support,B1,13
D058,2026-03-01,Technical support,B2,4
D059,2026-01-01,Delivery enquiry,B1,3
D059,2026-01-01,Delivery enquiry,B2,24
D059,2026-01-01,Product return,B1,1
D059,2026-01-01,Product return,B2,14
D059,2026-01-01,Warranty claim,B1,6
D059,2026-01-01,Warranty claim,B2,20
D059,2026-01-01,Account access,B1,21
D059,2026-01-01,Account access,B2,14
D059,2026-01-01,Technical support,B1,5
D059,2026-01-01,Technical support,B2,18
D059,2026-02-01,Delivery enquiry,B1,18
D059,2026-02-01,Delivery enquiry,B2,19
D059,2026-02-01,Product return,B1,23
D059,2026-02-01,Product return,B2,9
D059,2026-02-01,Warranty claim,B1,11
D059,2026-02-01,Warranty claim,B2,8
D059,2026-02-01,Account access,B1,9
D059,2026-02-01,Account access,B2,20
D059,2026-02-01,Technical support,B1,18
D059,2026-02-01,Technical support,B2,15
D059,2026-03-01,Delivery enquiry,B1,21
D059,2026-03-01,Delivery enquiry,B2,3
D059,2026-03-01,Product return,B1,2
D059,2026-03-01,Product return,B2,3
D059,2026-03-01,Warranty claim,B1,4
D059,2026-03-01,Warranty claim,B2,4
D059,2026-03-01,Account access,B1,17
D059,2026-03-01,Account access,B2,11
D059,2026-03-01,Technical support,B1,1
D059,2026-03-01,Technical support,B2,18
D060,2026-01-01,Delivery enquiry,B1,9
D060,2026-01-01,Delivery enquiry,B2,20
D060,2026-01-01,Product return,B1,10
D060,2026-01-01,Product return,B2,8
D060,2026-01-01,Warranty claim,B1,11
D060,2026-01-01,Warranty claim,B2,4
D060,2026-01-01,Account access,B1,20
D060,2026-01-01,Account access,B2,19
D060,2026-01-01,Technical support,B1,13
D060,2026-01-01,Technical support,B2,7
D060,2026-02-01,Delivery enquiry,B1,2
D060,2026-02-01,Delivery enquiry,B2,16
D060,2026-02-01,Product return,B1,16
D060,2026-02-01,Product return,B2,7
D060,2026-02-01,Warranty claim,B1,19
D060,2026-02-01,Warranty claim,B2,6
D060,2026-02-01,Account access,B1,17
D060,2026-02-01,Account access,B2,12
D060,2026-02-01,Technical support,B1,9
D060,2026-02-01,Technical support,B2,22
D060,2026-03-01,Delivery enquiry,B1,20
D060,2026-03-01,Delivery enquiry,B2,1
D060,2026-03-01,Product return,B1,5
D060,2026-03-01,Product return,B2,5
D060,2026-03-01,Warranty claim,B1,14
D060,2026-03-01,Warranty claim,B2,12
D060,2026-03-01,Account access,B1,2
D060,2026-03-01,Account access,B2,13
D060,2026-03-01,Technical support,B1,9
D060,2026-03-01,Technical support,B2,7
D061,2026-01-01,Delivery enquiry,B1,18
D061,2026-01-01,Delivery enquiry,B2,21
D061,2026-01-01,Product return,B1,11
D061,2026-01-01,Product return,B2,15
D061,2026-01-01,Warranty claim,B1,6
D061,2026-01-01,Warranty claim,B2,13
D061,2026-01-01,Account access,B1,12
D061,2026-01-01,Account access,B2,18
D061,2026-01-01,Technical support,B1,1
D061,2026-01-01,Technical support,B2,2
D061,2026-02-01,Delivery enquiry,B1,4
D061,2026-02-01,Delivery enquiry,B2,12
D061,2026-02-01,Product return,B1,5
D061,2026-02-01,Product return,B2,16
D061,2026-02-01,Warranty claim,B1,21
D061,2026-02-01,Warranty claim,B2,7
D061,2026-02-01,Account access,B1,7
D061,2026-02-01,Account access,B2,12
D061,2026-02-01,Technical support,B1,2
D061,2026-02-01,Technical support,B2,12
D061,2026-03-01,Delivery enquiry,B1,21
D061,2026-03-01,Delivery enquiry,B2,16
D061,2026-03-01,Product return,B1,24
D061,2026-03-01,Product return,B2,24
D061,2026-03-01,Warranty claim,B1,22
D061,2026-03-01,Warranty claim,B2,12
D061,2026-03-01,Account access,B1,15
D061,2026-03-01,Account access,B2,19
D061,2026-03-01,Technical support,B1,13
D061,2026-03-01,Technical support,B2,10
D062,2026-01-01,Delivery enquiry,B1,13
D062,2026-01-01,Delivery enquiry,B2,19
D062,2026-01-01,Product return,B1,20
D062,2026-01-01,Product return,B2,2
D062,2026-01-01,Warranty claim,B1,13
D062,2026-01-01,Warranty claim,B2,22
D062,2026-01-01,Account access,B1,13
D062,2026-01-01,Account access,B2,10
D062,2026-01-01,Technical support,B1,10
D062,2026-01-01,Technical support,B2,10
D062,2026-02-01,Delivery enquiry,B1,7
D062,2026-02-01,Delivery enquiry,B2,4
D062,2026-02-01,Product return,B1,11
D062,2026-02-01,Product return,B2,1
D062,2026-02-01,Warranty claim,B1,19
D062,2026-02-01,Warranty claim,B2,22
D062,2026-02-01,Account access,B1,18
D062,2026-02-01,Account access,B2,8
D062,2026-02-01,Technical support,B1,5
D062,2026-02-01,Technical support,B2,14
D062,2026-03-01,Delivery enquiry,B1,16
D062,2026-03-01,Delivery enquiry,B2,16
D062,2026-03-01,Product return,B1,3
D062,2026-03-01,Product return,B2,15
D062,2026-03-01,Warranty claim,B1,9
D062,2026-03-01,Warranty claim,B2,20
D062,2026-03-01,Account access,B1,12
D062,2026-03-01,Account access,B2,8
D062,2026-03-01,Technical support,B1,6
D062,2026-03-01,Technical support,B2,22
D063,2026-01-01,Delivery enquiry,B1,8
D063,2026-01-01,Delivery enquiry,B2,23
D063,2026-01-01,Product return,B1,17
D063,2026-01-01,Product return,B2,24
D063,2026-01-01,Warranty claim,B1,24
D063,2026-01-01,Warranty claim,B2,23
D063,2026-01-01,Account access,B1,11
D063,2026-01-01,Account access,B2,8
D063,2026-01-01,Technical support,B1,8
D063,2026-01-01,Technical support,B2,20
D063,2026-02-01,Delivery enquiry,B1,17
D063,2026-02-01,Delivery enquiry,B2,24
D063,2026-02-01,Product return,B1,10
D063,2026-02-01,Product return,B2,21
D063,2026-02-01,Warranty claim,B1,11
D063,2026-02-01,Warranty claim,B2,11
D063,2026-02-01,Account access,B1,17
D063,2026-02-01,Account access,B2,3
D063,2026-02-01,Technical support,B1,8
D063,2026-02-01,Technical support,B2,4
D063,2026-03-01,Delivery enquiry,B1,22
D063,2026-03-01,Delivery enquiry,B2,13
D063,2026-03-01,Product return,B1,11
D063,2026-03-01,Product return,B2,15
D063,2026-03-01,Warranty claim,B1,8
D063,2026-03-01,Warranty claim,B2,11
D063,2026-03-01,Account access,B1,8
D063,2026-03-01,Account access,B2,7
D063,2026-03-01,Technical support,B1,15
D063,2026-03-01,Technical support,B2,8
D064,2026-01-01,Delivery enquiry,B1,2
D064,2026-01-01,Delivery enquiry,B2,17
D064,2026-01-01,Product return,B1,19
D064,2026-01-01,Product return,B2,21
D064,2026-01-01,Warranty claim,B1,2
D064,2026-01-01,Warranty claim,B2,22
D064,2026-01-01,Account access,B1,23
D064,2026-01-01,Account access,B2,18
D064,2026-01-01,Technical support,B1,23
D064,2026-01-01,Technical support,B2,2
D064,2026-02-01,Delivery enquiry,B1,16
D064,2026-02-01,Delivery enquiry,B2,17
D064,2026-02-01,Product return,B1,2
D064,2026-02-01,Product return,B2,22
D064,2026-02-01,Warranty claim,B1,16
D064,2026-02-01,Warranty claim,B2,4
D064,2026-02-01,Account access,B1,17
D064,2026-02-01,Account access,B2,7
D064,2026-02-01,Technical support,B1,7
D064,2026-02-01,Technical support,B2,12
D064,2026-03-01,Delivery enquiry,B1,13
D064,2026-03-01,Delivery enquiry,B2,17
D064,2026-03-01,Product return,B1,19
D064,2026-03-01,Product return,B2,9
D064,2026-03-01,Warranty claim,B1,11
D064,2026-03-01,Warranty claim,B2,11
D064,2026-03-01,Account access,B1,22
D064,2026-03-01,Account access,B2,19
D064,2026-03-01,Technical support,B1,10
D064,2026-03-01,Technical support,B2,21
D065,2026-01-01,Delivery enquiry,B1,10
D065,2026-01-01,Delivery enquiry,B2,11
D065,2026-01-01,Product return,B1,3
D065,2026-01-01,Product return,B2,22
D065,2026-01-01,Warranty claim,B1,22
D065,2026-01-01,Warranty claim,B2,8
D065,2026-01-01,Account access,B1,13
D065,2026-01-01,Account access,B2,19
D065,2026-01-01,Technical support,B1,3
D065,2026-01-01,Technical support,B2,12
D065,2026-02-01,Delivery enquiry,B1,17
D065,2026-02-01,Delivery enquiry,B2,14
D065,2026-02-01,Product return,B1,17
D065,2026-02-01,Product return,B2,22
D065,2026-02-01,Warranty claim,B1,10
D065,2026-02-01,Warranty claim,B2,5
D065,2026-02-01,Account access,B1,11
D065,2026-02-01,Account access,B2,9
D065,2026-02-01,Technical support,B1,6
D065,2026-02-01,Technical support,B2,23
D065,2026-03-01,Delivery enquiry,B1,15
D065,2026-03-01,Delivery enquiry,B2,17
D065,2026-03-01,Product return,B1,19
D065,2026-03-01,Product return,B2,23
D065,2026-03-01,Warranty claim,B1,23
D065,2026-03-01,Warranty claim,B2,17
D065,2026-03-01,Account access,B1,13
D065,2026-03-01,Account access,B2,14
D065,2026-03-01,Technical support,B1,6
D065,2026-03-01,Technical support,B2,8
D066,2026-01-01,Delivery enquiry,B1,9
D066,2026-01-01,Delivery enquiry,B2,18
D066,2026-01-01,Product return,B1,6
D066,2026-01-01,Product return,B2,21
D066,2026-01-01,Warranty claim,B1,21
D066,2026-01-01,Warranty claim,B2,2
D066,2026-01-01,Account access,B1,4
D066,2026-01-01,Account access,B2,2
D066,2026-01-01,Technical support,B1,18
D066,2026-01-01,Technical support,B2,23
D066,2026-02-01,Delivery enquiry,B1,20
D066,2026-02-01,Delivery enquiry,B2,24
D066,2026-02-01,Product return,B1,10
D066,2026-02-01,Product return,B2,18
D066,2026-02-01,Warranty claim,B1,15
D066,2026-02-01,Warranty claim,B2,10
D066,2026-02-01,Account access,B1,19
D066,2026-02-01,Account access,B2,14
D066,2026-02-01,Technical support,B1,15
D066,2026-02-01,Technical support,B2,1
D066,2026-03-01,Delivery enquiry,B1,12
D066,2026-03-01,Delivery enquiry,B2,18
D066,2026-03-01,Product return,B1,4
D066,2026-03-01,Product return,B2,1
D066,2026-03-01,Warranty claim,B1,9
D066,2026-03-01,Warranty claim,B2,3
D066,2026-03-01,Account access,B1,8
D066,2026-03-01,Account access,B2,23
D066,2026-03-01,Technical support,B1,14
D066,2026-03-01,Technical support,B2,21
D067,2026-01-01,Delivery enquiry,B1,23
D067,2026-01-01,Delivery enquiry,B2,17
D067,2026-01-01,Product return,B1,3
D067,2026-01-01,Product return,B2,17
D067,2026-01-01,Warranty claim,B1,21
D067,2026-01-01,Warranty claim,B2,24
D067,2026-01-01,Account access,B1,5
D067,2026-01-01,Account access,B2,18
D067,2026-01-01,Technical support,B1,16
D067,2026-01-01,Technical support,B2,10
D067,2026-02-01,Delivery enquiry,B1,24
D067,2026-02-01,Delivery enquiry,B2,23
D067,2026-02-01,Product return,B1,5
D067,2026-02-01,Product return,B2,20
D067,2026-02-01,Warranty claim,B1,15
D067,2026-02-01,Warranty claim,B2,21
D067,2026-02-01,Account access,B1,19
D067,2026-02-01,Account access,B2,2
D067,2026-02-01,Technical support,B1,13
D067,2026-02-01,Technical support,B2,10
D067,2026-03-01,Delivery enquiry,B1,8
D067,2026-03-01,Delivery enquiry,B2,24
D067,2026-03-01,Product return,B1,9
D067,2026-03-01,Product return,B2,20
D067,2026-03-01,Warranty claim,B1,4
D067,2026-03-01,Warranty claim,B2,6
D067,2026-03-01,Account access,B1,3
D067,2026-03-01,Account access,B2,13
D067,2026-03-01,Technical support,B1,18
D067,2026-03-01,Technical support,B2,10
D068,2026-01-01,Delivery enquiry,B1,10
D068,2026-01-01,Delivery enquiry,B2,12
