ProductID,OrderLineID,Region,Order Date,Quantity,CustomerID,OrderID,DepartmentID,Unit Price GBP,DiscountPct,PromoCode,ShippedDateText
P0153,SL-03-00514,Central,2026-03-18,5,C00346,SO-03-00257,D040,62.49,0.10,,2026-03-22
P0005,SL-03-00515,North,2026-03-30,1,C01084,SO-03-00258,D008,64.99,0.05,,2026-04-06
P0038,SL-03-00516,East,2026-03-13,5,C00471,SO-03-00258,D001,102.74,0.15,,2026-03-18
P0358,SL-03-00517,West,2026-03-17,3,C00527,SO-03-00259,D061,367.74,0.15,,2026-03-19
P0289,SL-03-00518,West,2026-03-01,1,C00140,SO-03-00259,D006,258.49,0.10,,2026-03-06
P0270,SL-03-00519,North,2026-03-10,1,C00286,SO-03-00260,D010,378.24,0.05,,2026-03-15
P0235,SL-03-00520,Central,2026-03-04,2,C00324,SO-03-00260,D057,317.99,0.05,,2026-03-08
P0100,SL-03-00521,South,2026-03-11,5,C00774,SO-03-00261,D051,133.24,0.10,SPRING26,2026-03-18
P0298,SL-03-00522,East,2026-03-09,2,C00317,SO-03-00261,D106,359.74,0,,2026-03-10
P0155,SL-03-00523,West,2026-03-25,3,C00975,SO-03-00262,D032,84.99,0.05,,2026-03-27
P0011,SL-03-00524,South,2026-03-03,3,C00924,SO-03-00262,D058,132.49,0.10,,2026-03-09
P0069,SL-03-00525,North,2026-03-29,5,C00454,SO-03-00263,D037,117.99,0.10,,2026-04-02
P0016,SL-03-00526,West,2026-03-07,1,C00158,SO-03-00263,D005,188.74,0.15,,2026-03-15
P0038,SL-03-00527,West,2026-03-03,3,C00254,SO-03-00264,D006,102.74,0.10,,2026-03-08
P0197,SL-03-00528,South,2026-03-03,2,C01358,SO-03-00264,D019,223.99,0.05,,2026-03-05
P0189,SL-03-00529,East,2026-03-11,4,C00681,SO-03-00265,D056,133.99,0.10,SPRING26,
P0188,SL-03-00530,East,2026-03-14,4,C00709,SO-03-00265,D010,122.74,0,,2026-03-20
P0242,SL-03-00531,North,2026-03-29,4,C00888,SO-03-00266,D026,63.24,0.15,,2026-04-03
P0088,SL-03-00532,West,2026-03-02,1,C00593,SO-03-00266,D051,331.74,0.05,,2026-03-08
P0230,SL-03-00533,Central,2026-03-09,5,C00842,SO-03-00267,D055,261.74,0.05,,2026-03-12
P0348,SL-03-00534,North,2026-03-29,5,C00815,SO-03-00267,D093,255.24,0,,2026-04-06
P0057,SL-03-00535,Central,2026-03-03,5,C00938,SO-03-00268,D112,316.49,0.05,,2026-03-10
P0245,SL-03-00536,South,2026-03-17,3,C00011,SO-03-00268,D074,96.99,0.15,,2026-03-25
P0263,SL-03-00537,East,2026-03-03,4,C00988,SO-03-00269,D099,299.49,0.10,SPRING26,2026-03-07
P0291,SL-03-00538,East,2026-03-08,3,C00188,SO-03-00269,D053,280.99,0.10,,2026-03-11
P0350,SL-03-00539,West,2026-03-16,3,C01090,SO-03-00270,D029,277.74,0.10,,2026-03-18
P0279,SL-03-00540,East,2026-03-10,4,C00287,SO-03-00270,D068,145.99,0.05,,2026-03-14
P0313,SL-03-00541,West,2026-03-10,5,C00596,SO-03-00271,D070,194.99,0.15,,2026-03-17
P0215,SL-03-00542,North,2026-03-21,3,C00755,SO-03-00271,D066,92.99,0.10,,2026-03-29
P0349,SL-03-00543,South,2026-03-07,4,C01028,SO-03-00272,D057,266.49,0.05,,2026-03-09
P0354,SL-03-00544,South,2026-03-30,4,C00561,SO-03-00272,D086,322.74,0.05,,2026-04-02
P0070,SL-03-00545,North,2026-03-17,1,C00956,SO-03-00273,D006,129.24,0.10,SPRING26,2026-03-19
P0087,SL-03-00546,West,2026-03-20,3,C00976,SO-03-00273,D072,320.49,0.10,,2026-03-25
P0047,SL-03-00547,West,2026-03-15,4,C00596,SO-03-00274,D038,203.99,0.05,,2026-03-22
P0216,SL-03-00548,North,2026-03-10,4,C00187,SO-03-00274,D022,104.24,0.15,,2026-03-11
P0301,SL-03-00549,Central,2026-03-29,5,C00195,SO-03-00275,D009,59.99,0.05,,2026-04-04
P0126,SL-03-00550,West,2026-03-01,2,C00194,SO-03-00275,D062,92.24,0.05,,2026-03-02
P0048,SL-03-00551,South,2026-03-09,1,C01068,SO-03-00276,D064,215.24,0.05,,
P0294,SL-03-00552,Central,2026-03-27,3,C00091,SO-03-00276,D072,314.74,0.10,,2026-03-29
P0022,SL-03-00553,East,2026-03-25,4,C00340,SO-03-00277,D025,256.24,0.05,SPRING26,2026-03-29
P0201,SL-03-00554,North,2026-03-09,5,C00660,SO-03-00277,D090,268.99,0,,2026-03-10
P0141,SL-03-00555,South,2026-03-19,2,C00764,SO-03-00278,D014,260.99,0.10,,2026-03-25
P0145,SL-03-00556,North,2026-03-26,1,C00958,SO-03-00278,D056,305.99,0.05,,2026-03-29
P0129,SL-03-00557,North,2026-03-08,2,C00205,SO-03-00279,D109,125.99,0.05,,2026-03-11
P0312,SL-03-00558,West,2026-03-08,4,C00797,SO-03-00279,D034,183.74,0.10,,2026-03-10
P0148,SL-03-00559,East,2026-03-28,5,C01369,SO-03-00280,D029,339.74,0.15,,2026-03-31
P0229,SL-03-00560,West,2026-03-03,4,C00287,SO-03-00280,D070,250.49,0.05,,2026-03-07
P0090,SL-03-00561,North,2026-03-28,2,C00090,SO-03-00281,D014,354.24,0.05,SPRING26,2026-04-02
P0359,SL-03-00562,North,2026-03-14,2,C00401,SO-03-00281,D040,378.99,0.10,,2026-03-16
P0211,SL-03-00563,South,2026-03-30,3,C00605,SO-03-00282,D044,47.99,0.05,,2026-04-04
P0148,SL-03-00564,North,2026-03-06,3,C00519,SO-03-00282,D070,339.74,0.05,,2026-03-13
P0149,SL-03-00565,Central,2026-03-24,1,C00401,SO-03-00283,D064,350.99,0.15,,2026-03-28
P0249,SL-03-00566,Central,2026-03-20,4,C00902,SO-03-00283,D046,141.99,0.15,,2026-03-28
P0271,SL-03-00567,South,2026-03-20,2,C00425,SO-03-00284,D046,55.99,0.15,,2026-03-22
P0286,SL-03-00568,West,2026-03-05,3,C00328,SO-03-00284,D073,224.74,0.15,,2026-03-08
P0269,SL-03-00569,North,2026-03-20,5,C01012,SO-03-00285,D021,366.99,0.15,SPRING26,2026-03-24
P0141,SL-03-00570,North,2026-03-26,3,C00447,SO-03-00285,D045,260.99,0.05,,2026-04-02
P0190,SL-03-00571,Central,2026-03-08,5,C00214,SO-03-00286,D035,145.24,0.05,,2026-03-12
P0217,SL-03-00572,North,2026-03-04,5,C00454,SO-03-00286,D050,115.49,0.15,,2026-03-11
P0145,SL-03-00573,East,2026-03-24,5,C00070,SO-03-00287,D043,305.99,0.05,,
P0198,SL-03-00574,North,2026-03-22,2,C00359,SO-03-00287,D019,235.24,0.10,,2026-03-28
P0323,SL-03-00575,East,2026-03-16,4,C00921,SO-03-00288,D032,307.49,0.15,,2026-03-18
P0041,SL-03-00576,West,2026-03-13,1,C01068,SO-03-00288,D088,136.49,0.10,,2026-03-15
P0204,SL-03-00577,West,2026-03-16,5,C00111,SO-03-00289,D023,302.74,0.15,SPRING26,2026-03-22
P0112,SL-03-00578,West,2026-03-02,3,C00722,SO-03-00289,D015,268.24,0.15,,2026-03-06
P0230,SL-03-00579,Central,2026-03-23,4,C00929,SO-03-00290,D106,261.74,0.10,,2026-03-28
P0179,SL-03-00580,Central,2026-03-12,4,C00320,SO-03-00290,D070,354.99,0.15,,2026-03-15
P0027,SL-03-00581,Central,2026-03-04,1,C00322,SO-03-00291,D090,312.49,0.15,,2026-03-09
P0156,SL-03-00582,West,2026-03-26,3,C00699,SO-03-00291,D010,96.24,0.10,,2026-04-03
P0304,SL-03-00583,North,2026-03-04,5,C00354,SO-03-00292,D042,93.74,0.05,,2026-03-09
P0032,SL-03-00584,South,2026-03-02,4,C00155,SO-03-00292,D094,35.24,0.15,,2026-03-03
P0193,SL-03-00585,South,2026-03-29,5,C00553,SO-03-00293,D050,178.99,0.15,SPRING26,2026-03-30
P0212,SL-03-00586,East,2026-03-06,5,C00083,SO-03-00293,D085,59.24,0.05,,2026-03-12
P0133,SL-03-00587,Central,2026-03-16,1,C00290,SO-03-00294,D101,170.99,0,,2026-03-20
P0100,SL-03-00588,East,2026-03-19,4,C00013,SO-03-00294,D013,133.24,0.15,,2026-03-22
P0127,SL-03-00589,West,2026-03-30,4,C00424,SO-03-00295,D016,103.49,0.15,,2026-04-07
P0078,SL-03-00590,West,2026-03-05,5,C01360,SO-03-00295,D108,219.24,0.15,,2026-03-08
P0011,SL-03-00591,West,2026-03-11,1,C00262,SO-03-00296,D093,132.49,0,,2026-03-12
P0152,SL-03-00592,South,2026-03-14,5,C00466,SO-03-00296,D046,51.24,0,,2026-03-15
P0356,SL-03-00593,East,2026-03-10,3,C00295,SO-03-00297,D098,345.24,0.15,SPRING26,2026-03-13
P0173,SL-03-00594,Central,2026-03-06,5,C01080,SO-03-00297,D056,287.49,0.15,,2026-03-08
P0010,SL-03-00595,Central,2026-03-18,4,C00980,SO-03-00298,D091,121.24,0,,
P0334,SL-03-00596,East,2026-03-20,2,C00206,SO-03-00298,D019,97.74,0,,2026-03-24
P0289,SL-03-00597,West,2026-03-09,1,C00290,SO-03-00299,D067,258.49,0,,2026-03-10
P0007,SL-03-00598,Central,2026-03-12,1,C00790,SO-03-00299,D094,87.49,0.10,,2026-03-15
P0306,SL-03-00599,South,2026-03-19,1,C00176,SO-03-00300,D077,116.24,0.05,,2026-03-21
P0242,SL-03-00600,North,2026-03-25,2,C00139,SO-03-00300,D002,63.24,0.15,,2026-03-29
P0280,SL-03-00601,North,2026-03-21,5,C00875,SO-03-00301,D022,157.24,0,SPRING26,2026-03-22
P0062,SL-03-00602,East,2026-03-21,1,C00679,SO-03-00301,D050,39.24,0,,2026-03-29
P0261,SL-03-00603,South,2026-03-30,1,C00748,SO-03-00302,D051,276.99,0.10,,2026-04-05
P0259,SL-03-00604,Central,2026-03-16,1,C01087,SO-03-00302,D097,254.49,0.10,,2026-03-23
P0293,SL-03-00605,North,2026-03-30,1,C00906,SO-03-00303,D093,303.49,0,,2026-04-03
P0095,SL-03-00606,South,2026-03-01,5,C00746,SO-03-00303,D049,76.99,0.10,,2026-03-07
P0013,SL-03-00607,North,2026-03-24,1,C00404,SO-03-00304,D079,154.99,0.10,,2026-03-27
P0295,SL-03-00608,West,2026-03-09,4,C00798,SO-03-00304,D077,325.99,0,,2026-03-15
P0059,SL-03-00609,South,2026-03-01,2,C00273,SO-03-00305,D007,338.99,0,SPRING26,2026-03-03
P0324,SL-03-00610,East,2026-03-22,3,C00817,SO-03-00305,D007,318.74,0.05,,2026-03-25
P0108,SL-03-00611,West,2026-03-26,5,C00428,SO-03-00306,D061,223.24,0.05,,2026-03-30
P0034,SL-03-00612,South,2026-03-12,3,C00726,SO-03-00306,D022,57.74,0.15,,2026-03-15
P0246,SL-03-00613,Central,2026-03-02,4,C00284,SO-03-00307,D005,108.24,0.15,,2026-03-08
P0230,SL-03-00614,West,2026-03-23,4,C00760,SO-03-00307,D097,261.74,0.10,,2026-03-26
P0286,SL-03-00615,North,2026-03-16,3,C00602,SO-03-00308,D031,224.74,0.15,,2026-03-21
P0053,SL-03-00616,West,2026-03-04,1,C00366,SO-03-00308,D001,271.49,0.15,,2026-03-10
P0153,SL-03-00617,South,2026-03-26,2,C00568,SO-03-00309,D099,62.49,0.10,SPRING26,
P0126,SL-03-00618,Central,2026-03-12,3,C00122,SO-03-00309,D058,92.24,0.10,,2026-03-17
P0016,SL-03-00619,South,2026-03-23,4,C00546,SO-03-00310,D018,188.74,0.15,,2026-03-27
P0019,SL-03-00620,North,2026-03-22,4,C00472,SO-03-00310,D017,222.49,0.15,,2026-03-29
P0241,SL-03-00621,West,2026-03-30,1,C01351,SO-03-00311,D003,51.99,0.05,,2026-04-07
P0061,SL-03-00622,North,2026-03-15,1,C00929,SO-03-00311,D060,27.99,0,,2026-03-23
P0336,SL-03-00623,North,2026-03-20,2,C00846,SO-03-00312,D097,120.24,0,,2026-03-22
P0008,SL-03-00624,North,2026-03-30,2,C00197,SO-03-00312,D031,98.74,0.15,,2026-04-03
P0317,SL-03-00625,Central,2026-03-21,1,C00199,SO-03-00313,D027,239.99,0.05,SPRING26,2026-03-28
P0033,SL-03-00626,North,2026-03-05,3,C00755,SO-03-00313,D098,46.49,0.05,,2026-03-13
P0083,SL-03-00627,East,2026-03-23,1,C00155,SO-03-00314,D092,275.49,0.05,,2026-03-29
P0110,SL-03-00628,Central,2026-03-30,4,C00399,SO-03-00314,D032,245.74,0.05,,2026-04-02
P0334,SL-03-00629,South,2026-03-27,3,C00743,SO-03-00315,D033,97.74,0.05,,2026-04-04
P0348,SL-03-00630,West,2026-03-07,4,C00496,SO-03-00315,D111,255.24,0,,2026-03-14
P0096,SL-03-00631,Central,2026-03-13,4,C01040,SO-03-00316,D069,88.24,0.15,,2026-03-15
P0288,SL-03-00632,West,2026-03-14,1,C01045,SO-03-00316,D010,247.24,0,,2026-03-17
P0359,SL-03-00633,South,2026-03-12,5,C00014,SO-03-00317,D105,378.99,0.10,SPRING26,2026-03-18
P0147,SL-03-00634,South,2026-03-12,5,C00791,SO-03-00317,D043,328.49,0.15,,2026-03-13
P0303,SL-03-00635,North,2026-03-22,3,C00080,SO-03-00318,D079,82.49,0,,2026-03-25
P0002,SL-03-00636,North,2026-03-26,3,C00296,SO-03-00318,D072,31.24,0.15,,2026-04-02
P0122,SL-03-00637,West,2026-03-20,4,C00571,SO-03-00319,D035,47.24,0.15,,2026-03-22
P0352,SL-03-00638,South,2026-03-21,5,C00326,SO-03-00319,D007,300.24,0,,2026-03-26
P0188,SL-03-00639,Central,2026-03-11,2,C00898,SO-03-00320,D078,122.74,0.15,,
P0161,SL-03-00640,East,2026-03-15,5,C00149,SO-03-00320,D063,152.49,0.15,,2026-03-17
P0224,SL-03-00641,North,2026-03-21,3,C00563,SO-03-00321,D067,194.24,0.05,SPRING26,2026-03-23
P0010,SL-03-00642,North,2026-03-14,1,C00644,SO-03-00321,D020,121.24,0.05,,2026-03-21
P0050,SL-03-00643,West,2026-03-27,3,C00588,SO-03-00322,D066,237.74,0.15,,2026-03-30
P0238,SL-03-00644,West,2026-03-14,3,C00812,SO-03-00322,D058,351.74,0,,2026-03-17
P0095,SL-03-00645,South,2026-03-08,3,C01017,SO-03-00323,D092,76.99,0.15,,2026-03-09
P0256,SL-03-00646,East,2026-03-11,5,C00096,SO-03-00323,D011,220.74,0.05,,2026-03-14
P0279,SL-03-00647,East,2026-03-22,3,C00487,SO-03-00324,D087,145.99,0.10,,2026-03-28
P0220,SL-03-00648,West,2026-03-18,3,C00754,SO-03-00324,D088,149.24,0.10,,2026-03-19
P0273,SL-03-00649,East,2026-03-13,2,C00161,SO-03-00325,D018,78.49,0.15,SPRING26,2026-03-19
P0328,SL-03-00650,West,2026-03-18,1,C00232,SO-03-00325,D089,363.74,0,,2026-03-20
P0227,SL-03-00651,East,2026-03-04,5,C00481,SO-03-00326,D026,227.99,0.15,,2026-03-12
P0336,SL-03-00652,South,2026-03-30,2,C01362,SO-03-00326,D073,120.24,0.10,,2026-04-04
P0057,SL-03-00653,North,2026-03-29,4,C00190,SO-03-00327,D072,316.49,0.05,,2026-04-03
P0091,SL-03-00654,South,2026-03-09,3,C00504,SO-03-00327,D098,31.99,0,,2026-03-15
P0325,SL-03-00655,West,2026-03-06,2,C00596,SO-03-00328,D041,329.99,0.05,,2026-03-08
P0131,SL-03-00656,North,2026-03-10,5,C00951,SO-03-00328,D020,148.49,0.15,,2026-03-17
P0349,SL-03-00657,North,2026-03-22,2,C00624,SO-03-00329,D028,266.49,0,SPRING26,2026-03-23
P0343,SL-03-00658,East,2026-03-17,5,C00796,SO-03-00329,D072,198.99,0,,2026-03-19
P0059,SL-03-00659,West,2026-03-31,2,C00436,SO-03-00330,D045,338.99,0.10,,2026-04-07
P0069,SL-03-00660,Central,2026-03-26,2,C00984,SO-03-00330,D077,117.99,0.15,,2026-04-01
P0134,SL-03-00661,Central,2026-03-29,4,C00800,SO-03-00331,D096,182.24,0.10,,
P0313,SL-03-00662,East,2026-03-01,1,C00369,SO-03-00331,D075,194.99,0.15,,2026-03-03
P0101,SL-03-00663,South,2026-03-17,1,C00824,SO-03-00332,D031,144.49,0.10,,2026-03-23
P0308,SL-03-00664,North,2026-03-05,2,C00118,SO-03-00332,D109,138.74,0.10,,2026-03-09
P0080,SL-03-00665,East,2026-03-28,1,C00654,SO-03-00333,D086,241.74,0.10,SPRING26,2026-04-03
P0259,SL-03-00666,Central,2026-03-24,5,C00311,SO-03-00333,D110,254.49,0.05,,2026-03-27
P0284,SL-03-00667,West,2026-03-19,3,C00054,SO-03-00334,D105,202.24,0,,2026-03-23
P0021,SL-03-00668,North,2026-03-16,1,C00848,SO-03-00334,D076,244.99,0.10,,2026-03-19
P0247,SL-03-00669,Central,2026-03-12,1,C00119,SO-03-00335,D031,119.49,0.10,,2026-03-18
P0030,SL-03-00670,South,2026-03-27,1,C00539,SO-03-00335,D021,346.24,0.10,,2026-03-30
P0144,SL-03-00671,North,2026-03-04,2,C01084,SO-03-00336,D001,294.74,0.05,,2026-03-12
P0072,SL-03-00672,North,2026-03-04,2,C00830,SO-03-00336,D003,151.74,0.10,,2026-03-06
P0219,SL-03-00673,North,2026-03-09,2,C00348,SO-03-00337,D084,137.99,0.05,SPRING26,2026-03-11
P0101,SL-03-00674,West,2026-03-16,2,C00340,SO-03-00337,D075,144.49,0.10,,2026-03-20
P0110,SL-03-00675,North,2026-03-17,5,C00016,SO-03-00338,D039,245.74,0.15,,2026-03-20
P0350,SL-03-00676,East,2026-03-10,2,C01088,SO-03-00338,D029,277.74,0.05,,2026-03-14
P0062,SL-03-00677,Central,2026-03-09,4,C00627,SO-03-00339,D035,39.24,0.05,,2026-03-14
P0165,SL-03-00678,North,2026-03-05,3,C00526,SO-03-00339,D055,197.49,0,,2026-03-06
P0103,SL-03-00679,West,2026-03-09,2,C00868,SO-03-00340,D061,166.99,0.05,,2026-03-13
P0004,SL-03-00680,North,2026-03-06,3,C00760,SO-03-00340,D101,53.74,0,,2026-03-13
P0145,SL-03-00681,Central,2026-03-24,4,C00563,SO-03-00341,D092,305.99,0.05,SPRING26,2026-04-01
P0275,SL-03-00682,South,2026-03-06,2,C00513,SO-03-00341,D088,100.99,0.10,,2026-03-08
P0247,SL-03-00683,North,2026-03-05,1,C01353,SO-03-00342,D100,119.49,0.05,,
P0313,SL-03-00684,Central,2026-03-25,4,C01089,SO-03-00342,D100,194.99,0.05,,2026-03-27
P0187,SL-03-00685,Central,2026-03-09,1,C00928,SO-03-00343,D001,111.49,0.15,,2026-03-17
P0292,SL-03-00686,North,2026-03-13,5,C00771,SO-03-00343,D097,292.24,0,,2026-03-21
P0065,SL-03-00687,East,2026-03-04,2,C00845,SO-03-00344,D067,72.99,0.05,,2026-03-12
P0025,SL-03-00688,North,2026-03-15,3,C00327,SO-03-00344,D023,289.99,0,,2026-03-17
P0284,SL-03-00689,Central,2026-03-06,3,C00362,SO-03-00345,D079,202.24,0.15,SPRING26,2026-03-11
P0057,SL-03-00690,West,2026-03-10,1,C00603,SO-03-00345,D036,316.49,0.10,,2026-03-16
P0340,SL-03-00691,North,2026-03-29,2,C00813,SO-03-00346,D077,165.24,0,,2026-04-01
P0217,SL-03-00692,North,2026-03-16,2,C00879,SO-03-00346,D108,115.49,0.10,,2026-03-20
P0066,SL-03-00693,West,2026-03-10,5,C01048,SO-03-00347,D098,84.24,0.10,,2026-03-14
P0212,SL-03-00694,North,2026-03-29,2,C00158,SO-03-00347,D100,59.24,0.05,,2026-04-06
P0267,SL-03-00695,East,2026-03-12,2,C00381,SO-03-00348,D106,344.49,0.15,,2026-03-14
P0236,SL-03-00696,North,2026-03-22,2,C00786,SO-03-00348,D104,329.24,0.15,,2026-03-23
P0339,SL-03-00697,Central,2026-03-31,5,C00877,SO-03-00349,D096,153.99,0.05,SPRING26,2026-04-05
P0039,SL-03-00698,South,2026-03-16,5,C01090,SO-03-00349,D075,113.99,0,,2026-03-24
P0167,SL-03-00699,North,2026-03-08,1,C00481,SO-03-00350,D067,219.99,0.10,,2026-03-11
P0154,SL-03-00700,West,2026-03-03,2,C00266,SO-03-00350,D049,73.74,0.05,,2026-03-11
P0201,SL-03-00701,East,2026-03-03,2,C00970,SO-03-00351,D031,268.99,0,,2026-03-10
P0142,SL-03-00702,South,2026-03-14,5,C00330,SO-03-00351,D074,272.24,0.10,,2026-03-16
P0069,SL-03-00703,East,2026-03-31,3,C00126,SO-03-00352,D099,117.99,0.10,,2026-04-05
P0266,SL-03-00704,South,2026-03-16,3,C00059,SO-03-00352,D005,333.24,0.15,,2026-03-18
P0174,SL-03-00705,North,2026-03-12,1,C00668,SO-03-00353,D026,298.74,0,SPRING26,
P0075,SL-03-00706,South,2026-03-01,4,C01072,SO-03-00353,D072,185.49,0.10,,2026-03-06
P0061,SL-03-00707,South,2026-03-18,1,C00880,SO-03-00354,D075,27.99,0,,2026-03-21
P0089,SL-03-00708,Central,2026-03-08,2,C00762,SO-03-00354,D022,342.99,0.15,,2026-03-10
P0198,SL-03-00709,South,2026-03-11,5,C00986,SO-03-00355,D053,235.24,0.10,,2026-03-17
P0008,SL-03-00710,North,2026-03-17,1,C00425,SO-03-00355,D021,98.74,0.10,,2026-03-23
P0183,SL-03-00711,South,2026-03-23,4,C00850,SO-03-00356,D011,66.49,0.05,,2026-03-28
P0081,SL-03-00712,West,2026-03-04,3,C00508,SO-03-00356,D062,252.99,0,,2026-03-09
P0350,SL-03-00713,Central,2026-03-23,3,C01042,SO-03-00357,D044,277.74,0,SPRING26,2026-03-26
P0298,SL-03-00714,West,2026-03-28,3,C01364,SO-03-00357,D047,359.74,0.05,,2026-03-29
P0171,SL-03-00715,North,2026-03-16,2,C00580,SO-03-00358,D067,264.99,0.15,,2026-03-21
P0197,SL-03-00716,South,2026-03-07,1,C00515,SO-03-00358,D057,223.99,0.05,,2026-03-09
P0157,SL-03-00717,North,2026-03-29,5,C00664,SO-03-00359,D036,107.49,0.05,,2026-04-04
P0199,SL-03-00718,North,2026-03-01,2,C00905,SO-03-00359,D108,246.49,0,,2026-03-02
P0004,SL-03-00719,East,2026-03-13,2,C00880,SO-03-00360,D073,53.74,0.10,,2026-03-15
P0225,SL-03-00720,North,2026-03-12,2,C00744,SO-03-00360,D112,205.49,0.05,,2026-03-14
P0093,SL-03-00721,West,2026-03-03,5,C00417,SO-03-00361,D032,54.49,0,SPRING26,2026-03-06
P0217,SL-03-00722,Central,2026-03-25,4,C00072,SO-03-00361,D007,115.49,0.15,,2026-04-02
P0110,SL-03-00723,North,2026-03-16,2,C00362,SO-03-00362,D024,245.74,0.15,,2026-03-24
P0269,SL-03-00724,East,2026-03-04,2,C00369,SO-03-00362,D074,366.99,0.10,,2026-03-05
P0133,SL-03-00725,South,2026-03-18,1,C00737,SO-03-00363,D090,170.99,0,,2026-03-23
P0240,SL-03-00726,East,2026-03-16,2,C00541,SO-03-00363,D021,374.24,0.05,,2026-03-18
P0132,SL-03-00727,East,2026-03-13,3,C00752,SO-03-00364,D034,159.74,0,,
P0141,SL-03-00728,West,2026-03-28,2,C00482,SO-03-00364,D038,260.99,0.10,,2026-03-31
P0104,SL-03-00729,East,2026-03-28,5,C00533,SO-03-00365,D094,178.24,0.10,SPRING26,2026-04-01
P0086,SL-03-00730,West,2026-03-15,4,C00871,SO-03-00365,D066,309.24,0.05,,2026-03-16
P0116,SL-03-00731,North,2026-03-07,3,C00773,SO-03-00366,D038,313.24,0,,2026-03-13
P0030,SL-03-00732,South,2026-03-30,1,C01004,SO-03-00366,D055,346.24,0.15,,2026-04-01
P0303,SL-03-00733,West,2026-03-01,1,C00117,SO-03-00367,D103,82.49,0,,2026-03-06
P0211,SL-03-00734,East,2026-03-17,3,C01010,SO-03-00367,D010,47.99,0.10,,2026-03-23
P0251,SL-03-00735,North,2026-03-23,3,C01089,SO-03-00368,D028,164.49,0.05,,2026-03-31
P0166,SL-03-00736,North,2026-03-15,4,C00402,SO-03-00368,D070,208.74,0,,2026-03-22
P0094,SL-03-00737,Central,2026-03-03,1,C00353,SO-03-00369,D105,65.74,0.05,SPRING26,2026-03-11
P0194,SL-03-00738,Central,2026-03-20,2,C01090,SO-03-00369,D068,190.24,0.10,,2026-03-23
P0093,SL-03-00739,East,2026-03-04,5,C01021,SO-03-00370,D021,54.49,0.10,,2026-03-11
P0185,SL-03-00740,West,2026-03-28,4,C00688,SO-03-00370,D069,88.99,0.10,,2026-04-03
P0266,SL-03-00741,Central,2026-03-30,2,C00557,SO-03-00371,D006,333.24,0.10,,2026-04-04
P0109,SL-03-00742,West,2026-03-13,2,C01092,SO-03-00371,D049,234.49,0.05,,2026-03-20
P0167,SL-03-00743,West,2026-03-29,4,C00275,SO-03-00372,D032,219.99,0.15,,2026-04-03
P0106,SL-03-00744,Central,2026-03-21,5,C00148,SO-03-00372,D064,200.74,0.10,,2026-03-29
P0179,SL-03-00745,West,2026-03-31,1,C01355,SO-03-00373,D028,354.99,0.15,SPRING26,2026-04-07
P0027,SL-03-00746,West,2026-03-22,2,C00918,SO-03-00373,D111,312.49,0.10,,2026-03-24
P0165,SL-03-00747,West,2026-03-02,4,C00551,SO-03-00374,D059,197.49,0.10,,2026-03-04
P0086,SL-03-00748,West,2026-03-17,2,C01050,SO-03-00374,D071,309.24,0.10,,2026-03-22
P0277,SL-03-00749,West,2026-03-12,5,C00694,SO-03-00375,D104,123.49,0.05,,
P0123,SL-03-00750,East,2026-03-25,1,C00269,SO-03-00375,D026,58.49,0.15,,2026-03-30
P0306,SL-03-00751,West,2026-03-05,3,C00705,SO-03-00376,D042,116.24,0,,2026-03-09
P0217,SL-03-00752,North,2026-03-22,4,C00924,SO-03-00376,D003,115.49,0.05,,2026-03-25
P0302,SL-03-00753,West,2026-03-01,2,C00558,SO-03-00377,D089,71.24,0.15,SPRING26,2026-03-03
P0131,SL-03-00754,South,2026-03-22,2,C00816,SO-03-00377,D074,148.49,0.10,,2026-03-27
P0300,SL-03-00755,East,2026-03-14,4,C00425,SO-03-00378,D013,382.24,0.15,,2026-03-21
P0138,SL-03-00756,West,2026-03-26,2,C00176,SO-03-00378,D051,227.24,0.15,,2026-03-28
P0327,SL-03-00757,Central,2026-03-13,1,C00970,SO-03-00379,D067,352.49,0.15,,2026-03-19
P0321,SL-03-00758,West,2026-03-26,2,C00969,SO-03-00379,D051,284.99,0,,2026-04-02
P0215,SL-03-00759,East,2026-03-24,2,C00679,SO-03-00380,D060,92.99,0.15,,2026-03-30
P0024,SL-03-00760,South,2026-03-23,3,C00981,SO-03-00380,D041,278.74,0,,2026-03-25
P0345,SL-03-00761,West,2026-03-24,4,C00848,SO-03-00381,D042,221.49,0.05,SPRING26,2026-03-27
P0004,SL-03-00762,North,2026-03-24,2,C01081,SO-03-00381,D049,53.74,0.10,,2026-03-31
P0260,SL-03-00763,East,2026-03-13,3,C00318,SO-03-00382,D072,265.74,0.05,,2026-03-16
P0010,SL-03-00764,South,2026-03-13,5,C01061,SO-03-00382,D057,121.24,0.10,,2026-03-16
P0172,SL-03-00765,West,2026-03-07,3,C00597,SO-03-00383,D032,276.24,0.05,,2026-03-14
P0058,SL-03-00766,North,2026-03-09,4,C00711,SO-03-00383,D044,327.74,0.15,,2026-03-15
P0077,SL-03-00767,West,2026-03-06,2,C01095,SO-03-00384,D045,207.99,0.10,,2026-03-12
P0007,SL-03-00768,Central,2026-03-06,4,C00865,SO-03-00384,D083,87.49,0.05,,2026-03-09
P0193,SL-03-00769,South,2026-03-24,3,C00506,SO-03-00385,D003,178.99,0.15,SPRING26,2026-04-01
P0313,SL-03-00770,East,2026-03-26,2,C00945,SO-03-00385,D059,194.99,0,,2026-03-28
