OrderLineID,OrderID,OrderDateText,ShippedDateText,CustomerID,ProductID,DepartmentID,Region,SalesChannel,Quantity,UnitPriceGBP,DiscountPct
SL-02-00498,SO-02-00249,2026-02-23,2026-03-02,C00918,P0186,D051,West,Store,1,100.24,0.15
SL-02-00499,SO-02-00250,2026-02-24,2026-02-26,C00869,P0317,D027,North,Partner,4,239.99,0
SL-02-00500,SO-02-00250,2026-02-22,2026-03-02,C00770,P0267,D089,Central,Partner,4,344.49,0.05
SL-02-00501,SO-02-00251,2026-02-06,2026-02-14,C00092,P0221,D017,West,Store,1,160.49,0.05
SL-02-00502,SO-02-00251,2026-02-26,2026-03-01,C00782,P0334,D051,South,Partner,4,97.74,0
SL-02-00503,SO-02-00252,2026-02-25,2026-03-04,C00126,P0089,D111,East,Partner,5,342.99,0
SL-02-00504,SO-02-00252,2026-02-14,2026-02-22,C00530,P0081,D047,East,Partner,2,252.99,0.15
SL-02-00505,SO-02-00253,2026-02-01,2026-02-08,C00112,P0232,D070,Central,Partner,4,284.24,0.15
SL-02-00506,SO-02-00253,2026-02-07,2026-02-08,C00492,P0352,D100,North,Partner,5,300.24,0
SL-02-00507,SO-02-00254,2026-02-24,,C00804,P0310,D038,North,Store,4,161.24,0.15
SL-02-00508,SO-02-00254,2026-02-06,2026-02-11,C00536,P0101,D051,North,Partner,5,144.49,0.10
SL-02-00509,SO-02-00255,2026-02-24,2026-02-28,C00507,P0252,D105,West,Partner,4,175.74,0.10
SL-02-00510,SO-02-00255,2026-02-05,2026-02-11,C00776,P0258,D048,South,Store,5,243.24,0.10
SL-02-00511,SO-02-00256,2026-02-18,2026-02-26,C00548,P0040,D034,Central,Store,2,125.24,0
SL-02-00512,SO-02-00256,2026-02-01,2026-02-03,C00564,P0172,D056,Central,Partner,1,276.24,0
SL-02-00513,SO-02-00257,2026-02-14,2026-02-22,C00368,P0352,D075,East,Store,5,300.24,0.05
SL-02-00514,SO-02-00257,2026-02-09,2026-02-15,C00111,P0095,D043,Central,Partner,5,76.99,0.10
SL-02-00515,SO-02-00258,2026-02-18,2026-02-21,C00252,P0103,D052,West,Store,2,166.99,0.15
SL-02-00516,SO-02-00258,2026-02-10,2026-02-16,C01096,P0289,D087,South,Online,3,258.49,0
SL-02-00517,SO-02-00259,2026-02-27,2026-03-05,C01100,P0022,D103,East,Online,5,256.24,0.15
SL-02-00518,SO-02-00259,2026-02-13,2026-02-20,C00086,P0039,D106,South,Online,4,113.99,0
SL-02-00519,SO-02-00260,2026-02-14,2026-02-20,C00717,P0046,D024,Central,Online,2,192.74,0.10
SL-02-00520,SO-02-00260,2026-02-26,2026-03-03,C00583,P0212,D104,South,Online,4,59.24,0.05
SL-02-00521,SO-02-00261,2026-02-28,2026-03-03,C00205,P0124,D068,North,Partner,1,69.74,0.15
SL-02-00522,SO-02-00261,2026-02-23,2026-02-27,C00510,P0004,D082,South,Partner,2,53.74,0.10
SL-02-00523,SO-02-00262,2026-02-21,2026-02-23,C00137,P0313,D029,West,Partner,1,194.99,0
SL-02-00524,SO-02-00262,2026-02-10,2026-02-13,C00809,P0178,D066,North,Partner,1,343.74,0
SL-02-00525,SO-02-00263,2026-02-16,2026-02-21,C00412,P0125,D107,West,Store,2,80.99,0.15
SL-02-00526,SO-02-00263,2026-02-18,2026-02-21,C00506,P0219,D103,East,Store,1,137.99,0.15
SL-02-00527,SO-02-00264,2026-02-21,2026-02-27,C00283,P0149,D067,East,Online,1,350.99,0
SL-02-00528,SO-02-00264,2026-02-22,2026-02-28,C01358,P0212,D003,South,Partner,4,59.24,0.10
SL-02-00529,SO-02-00265,2026-02-03,,C00522,P0055,D099,North,Online,5,293.99,0.10
SL-02-00530,SO-02-00265,2026-02-10,2026-02-11,C00151,P0323,D097,North,Partner,5,307.49,0.15
SL-02-00531,SO-02-00266,2026-02-07,2026-02-11,C00029,P0351,D031,South,Online,4,288.99,0.10
SL-02-00532,SO-02-00266,2026-02-04,2026-02-09,C00744,P0313,D063,West,Partner,1,194.99,0.05
SL-02-00533,SO-02-00267,2026-02-12,2026-02-15,C01017,P0020,D052,East,Partner,2,233.74,0.05
SL-02-00534,SO-02-00267,2026-02-11,2026-02-14,C00331,P0214,D078,North,Partner,1,81.74,0
SL-02-00535,SO-02-00268,2026-02-20,2026-02-22,C00624,P0262,D026,North,Store,4,288.24,0.15
SL-02-00536,SO-02-00268,2026-02-28,2026-03-08,C00838,P0066,D021,West,Store,1,84.24,0.15
SL-02-00537,SO-02-00269,2026-02-04,2026-02-10,C00056,P0230,D027,West,Online,1,261.74,0
SL-02-00538,SO-02-00269,2026-02-17,2026-02-21,C00814,P0162,D107,North,Online,5,163.74,0.05
SL-02-00539,SO-02-00270,2026-02-07,2026-02-13,C00247,P0360,D002,South,Online,5,390.24,0
SL-02-00540,SO-02-00270,2026-02-11,2026-02-17,C01037,P0318,D014,Central,Store,3,251.24,0.05
SL-02-00541,SO-02-00271,2026-02-03,2026-02-05,C00770,P0215,D086,Central,Store,5,92.99,0.05
SL-02-00542,SO-02-00271,2026-02-25,2026-02-26,C00602,P0246,D014,South,Online,3,108.24,0.05
SL-02-00543,SO-02-00272,2026-02-12,2026-02-18,C00090,P0033,D067,East,Partner,5,46.49,0
SL-02-00544,SO-02-00272,2026-02-11,2026-02-15,C00225,P0028,D074,West,Partner,4,323.74,0
SL-02-00545,SO-02-00273,2026-02-12,2026-02-13,C00953,P0070,D052,South,Partner,2,129.24,0.10
SL-02-00546,SO-02-00273,2026-02-02,2026-02-05,C00871,P0296,D047,East,Store,5,337.24,0.05
SL-02-00547,SO-02-00274,2026-02-06,2026-02-10,C00804,P0236,D107,South,Partner,4,329.24,0.10
SL-02-00548,SO-02-00274,2026-02-06,2026-02-11,C00471,P0345,D029,Central,Online,3,221.49,0.10
SL-02-00549,SO-02-00275,2026-02-28,2026-03-06,C00933,P0087,D068,East,Online,3,320.49,0.15
SL-02-00550,SO-02-00275,2026-02-07,2026-02-09,C00625,P0316,D006,South,Online,5,228.74,0.15
SL-02-00551,SO-02-00276,2026-02-19,,C01011,P0049,D085,South,Partner,5,226.49,0
SL-02-00552,SO-02-00276,2026-02-23,2026-03-02,C00421,P0273,D073,West,Online,4,78.49,0.10
SL-02-00553,SO-02-00277,2026-02-02,2026-02-07,C00702,P0330,D102,North,Online,3,386.24,0.10
SL-02-00554,SO-02-00277,2026-02-10,2026-02-13,C00901,P0196,D051,North,Online,1,212.74,0.10
SL-02-00555,SO-02-00278,2026-02-16,2026-02-23,C00035,P0210,D099,South,Partner,2,370.24,0
SL-02-00556,SO-02-00278,2026-02-09,2026-02-17,C01016,P0167,D042,North,Online,1,219.99,0.15
SL-02-00557,SO-02-00279,2026-02-16,2026-02-21,C00645,P0257,D043,West,Online,5,231.99,0
SL-02-00558,SO-02-00279,2026-02-01,2026-02-02,C01046,P0293,D060,West,Store,1,303.49,0
SL-02-00559,SO-02-00280,2026-02-06,2026-02-11,C01369,P0345,D084,West,Store,5,221.49,0.15
SL-02-00560,SO-02-00280,2026-02-25,2026-02-28,C00638,P0003,D003,Central,Partner,2,42.49,0.15
SL-02-00561,SO-02-00281,2026-02-24,2026-02-27,C00307,P0317,D093,East,Store,2,239.99,0.15
SL-02-00562,SO-02-00281,2026-02-11,2026-02-13,C00263,P0271,D105,West,Store,5,55.99,0.15
SL-02-00563,SO-02-00282,2026-02-14,2026-02-17,C00976,P0025,D097,East,Partner,3,289.99,0.15
SL-02-00564,SO-02-00282,2026-02-15,2026-02-18,C00417,P0189,D036,Central,Partner,4,133.99,0
SL-02-00565,SO-02-00283,2026-02-23,2026-03-03,C01059,P0102,D076,East,Online,4,155.74,0.05
SL-02-00566,SO-02-00283,2026-02-02,2026-02-03,C00660,P0104,D001,North,Store,5,178.24,0.10
SL-02-00567,SO-02-00284,2026-02-08,2026-02-09,C00540,P0096,D021,West,Store,4,88.24,0.10
SL-02-00568,SO-02-00284,2026-02-14,2026-02-15,C00985,P0195,D107,Central,Partner,2,201.49,0.05
SL-02-00569,SO-02-00285,2026-02-20,2026-02-23,C01050,P0266,D013,Central,Online,5,333.24,0.10
SL-02-00570,SO-02-00285,2026-02-03,2026-02-11,C00723,P0322,D040,East,Partner,4,296.24,0
SL-02-00571,SO-02-00286,2026-02-21,2026-02-22,C00049,P0007,D049,Central,Store,5,87.49,0.05
SL-02-00572,SO-02-00286,2026-02-02,2026-02-08,C00365,P0081,D006,West,Online,3,252.99,0.15
SL-02-00573,SO-02-00287,2026-02-13,,C00527,P0184,D078,North,Store,1,77.74,0.10
SL-02-00574,SO-02-00287,2026-02-03,2026-02-04,C00101,P0043,D045,South,Store,4,158.99,0.10
SL-02-00575,SO-02-00288,2026-02-24,2026-03-04,C00636,P0114,D017,West,Online,5,290.74,0
SL-02-00576,SO-02-00288,2026-02-09,2026-02-10,C00333,P0349,D110,South,Online,1,266.49,0.15
SL-02-00577,SO-02-00289,2026-02-19,2026-02-24,C00764,P0038,D022,North,Partner,4,102.74,0.15
SL-02-00578,SO-02-00289,2026-02-10,2026-02-15,C00112,P0241,D041,North,Online,2,51.99,0
SL-02-00579,SO-02-00290,2026-02-01,2026-02-03,C01081,P0253,D096,South,Store,3,186.99,0.10
SL-02-00580,SO-02-00290,2026-02-14,2026-02-17,C00467,P0265,D076,North,Partner,3,321.99,0.10
SL-02-00581,SO-02-00291,2026-02-09,2026-02-14,C00995,P0005,D066,Central,Online,5,64.99,0.15
SL-02-00582,SO-02-00291,2026-02-01,2026-02-05,C00950,P0208,D073,Central,Partner,4,347.74,0.15
SL-02-00583,SO-02-00292,2026-02-06,2026-02-13,C00671,P0193,D007,Central,Store,4,178.99,0.10
SL-02-00584,SO-02-00292,2026-02-19,2026-02-26,C00544,P0233,D111,North,Store,1,295.49,0
SL-02-00585,SO-02-00293,2026-02-17,2026-02-20,C00416,P0307,D111,South,Partner,1,127.49,0.15
SL-02-00586,SO-02-00293,2026-02-12,2026-02-19,C00572,P0188,D060,North,Online,4,122.74,0
SL-02-00587,SO-02-00294,2026-02-13,2026-02-16,C01076,P0053,D063,North,Online,1,271.49,0.05
SL-02-00588,SO-02-00294,2026-02-14,2026-02-20,C00100,P0230,D112,North,Online,5,261.74,0.05
SL-02-00589,SO-02-00295,2026-02-15,2026-02-19,C00385,P0051,D036,Central,Online,1,248.99,0.05
SL-02-00590,SO-02-00295,2026-02-26,2026-03-01,C01360,P0175,D089,Central,Partner,5,309.99,0.05
SL-02-00591,SO-02-00296,2026-02-18,2026-02-22,C00006,P0276,D091,East,Online,5,112.24,0
SL-02-00592,SO-02-00296,2026-02-02,2026-02-08,C00109,P0077,D018,Central,Partner,4,207.99,0.05
SL-02-00593,SO-02-00297,2026-02-05,2026-02-10,C00456,P0187,D096,South,Store,1,111.49,0.05
SL-02-00594,SO-02-00297,2026-02-19,2026-02-26,C00656,P0062,D089,East,Partner,5,39.24,0
SL-02-00595,SO-02-00298,2026-02-11,,C00567,P0141,D055,Central,Store,5,260.99,0.15
SL-02-00596,SO-02-00298,2026-02-18,2026-02-25,C00962,P0180,D029,North,Online,3,366.24,0.15
SL-02-00597,SO-02-00299,2026-02-05,2026-02-10,C00687,P0156,D058,Central,Online,5,96.24,0.15
SL-02-00598,SO-02-00299,2026-02-10,2026-02-16,C00847,P0313,D009,East,Store,4,194.99,0.10
SL-02-00599,SO-02-00300,2026-02-16,2026-02-21,C00716,P0225,D032,South,Partner,2,205.49,0
SL-02-00600,SO-02-00300,2026-02-01,2026-02-05,C00498,P0269,D041,West,Online,4,366.99,0.05
SL-02-00601,SO-02-00301,2026-02-22,2026-02-26,C00759,P0158,D111,North,Store,1,118.74,0.15
SL-02-00602,SO-02-00301,2026-02-13,2026-02-16,C00394,P0175,D041,South,Online,2,309.99,0.05
SL-02-00603,SO-02-00302,2026-02-26,2026-02-27,C01026,P0337,D049,West,Partner,5,131.49,0
SL-02-00604,SO-02-00302,2026-02-24,2026-02-27,C00605,P0202,D109,North,Online,3,280.24,0
SL-02-00605,SO-02-00303,2026-02-18,2026-02-24,C00028,P0058,D039,West,Store,5,327.74,0.15
SL-02-00606,SO-02-00303,2026-02-20,2026-02-25,C01039,P0328,D021,East,Partner,4,363.74,0.10
SL-02-00607,SO-02-00304,2026-02-07,2026-02-14,C00922,P0025,D006,Central,Store,5,289.99,0.10
SL-02-00608,SO-02-00304,2026-02-02,2026-02-05,C01011,P0344,D038,North,Online,3,210.24,0.15
SL-02-00609,SO-02-00305,2026-02-08,2026-02-15,C00670,P0154,D076,West,Partner,1,73.74,0.15
SL-02-00610,SO-02-00305,2026-02-09,2026-02-13,C00830,P0050,D025,South,Partner,4,237.74,0
SL-02-00611,SO-02-00306,2026-02-04,2026-02-12,C00634,P0084,D076,East,Online,4,286.74,0.05
SL-02-00612,SO-02-00306,2026-02-14,2026-02-22,C00633,P0332,D070,South,Partner,5,75.24,0.05
SL-02-00613,SO-02-00307,2026-02-04,2026-02-08,C00620,P0131,D110,East,Online,4,148.49,0.05
SL-02-00614,SO-02-00307,2026-02-11,2026-02-14,C00913,P0341,D048,East,Store,2,176.49,0.15
SL-02-00615,SO-02-00308,2026-02-14,2026-02-21,C00580,P0266,D099,North,Online,4,333.24,0.05
SL-02-00616,SO-02-00308,2026-02-26,2026-02-28,C00651,P0105,D100,West,Partner,2,189.49,0.05
SL-02-00617,SO-02-00309,2026-02-19,,C00135,P0234,D054,North,Store,4,306.74,0
SL-02-00618,SO-02-00309,2026-02-12,2026-02-20,C01015,P0003,D040,North,Store,4,42.49,0
SL-02-00619,SO-02-00310,2026-02-22,2026-02-25,C00812,P0279,D033,West,Store,3,145.99,0.05
SL-02-00620,SO-02-00310,2026-02-23,2026-02-26,C00551,P0240,D032,North,Online,4,374.24,0.15
SL-02-00621,SO-02-00311,2026-02-18,2026-02-24,C01351,P0132,D032,East,Store,1,159.74,0.05
SL-02-00622,SO-02-00311,2026-02-21,2026-02-27,C00144,P0048,D111,West,Online,5,215.24,0
SL-02-00623,SO-02-00312,2026-02-04,2026-02-10,C00545,P0019,D014,West,Partner,3,222.49,0.10
SL-02-00624,SO-02-00312,2026-02-20,2026-02-28,C00426,P0271,D048,Central,Store,4,55.99,0.10
SL-02-00625,SO-02-00313,2026-02-26,2026-02-27,C00395,P0152,D050,North,Online,3,51.24,0.15
SL-02-00626,SO-02-00313,2026-02-15,2026-02-18,C00332,P0346,D087,West,Store,3,232.74,0
SL-02-00627,SO-02-00314,2026-02-27,2026-03-04,C00882,P0132,D103,South,Store,2,159.74,0.15
SL-02-00628,SO-02-00314,2026-02-25,2026-02-27,C00903,P0346,D090,North,Store,2,232.74,0
SL-02-00629,SO-02-00315,2026-02-19,2026-02-25,C00230,P0217,D040,Central,Online,5,115.49,0.10
SL-02-00630,SO-02-00315,2026-02-20,2026-02-25,C00786,P0279,D080,East,Online,3,145.99,0
SL-02-00631,SO-02-00316,2026-02-03,2026-02-04,C00255,P0327,D070,North,Store,4,352.49,0.05
SL-02-00632,SO-02-00316,2026-02-12,2026-02-16,C00628,P0123,D094,South,Store,4,58.49,0
SL-02-00633,SO-02-00317,2026-02-07,2026-02-14,C01093,P0254,D038,East,Online,4,198.24,0.10
SL-02-00634,SO-02-00317,2026-02-21,2026-02-22,C00206,P0128,D046,East,Online,5,114.74,0
SL-02-00635,SO-02-00318,2026-02-20,2026-02-21,C00572,P0159,D033,South,Online,5,129.99,0.05
SL-02-00636,SO-02-00318,2026-02-28,2026-03-04,C00092,P0005,D112,North,Online,3,64.99,0.05
SL-02-00637,SO-02-00319,2026-02-03,2026-02-10,C00492,P0135,D038,Central,Partner,4,193.49,0.15
SL-02-00638,SO-02-00319,2026-02-13,2026-02-14,C01039,P0258,D035,East,Online,4,243.24,0.05
SL-02-00639,SO-02-00320,2026-02-14,,C00169,P0221,D036,East,Partner,5,160.49,0.10
SL-02-00640,SO-02-00320,2026-02-15,2026-02-19,C00163,P0132,D032,South,Online,2,159.74,0.10
SL-02-00641,SO-02-00321,2026-02-13,2026-02-16,C00483,P0029,D037,West,Partner,4,334.99,0.15
SL-02-00642,SO-02-00321,2026-02-21,2026-02-25,C00323,P0323,D090,South,Online,1,307.49,0
SL-02-00643,SO-02-00322,2026-02-11,2026-02-12,C00270,P0117,D048,West,Partner,5,324.49,0.05
SL-02-00644,SO-02-00322,2026-02-12,2026-02-16,C00128,P0033,D073,South,Partner,3,46.49,0
SL-02-00645,SO-02-00323,2026-02-23,2026-02-25,C01027,P0184,D077,North,Partner,5,77.74,0
SL-02-00646,SO-02-00323,2026-02-05,2026-02-07,C00764,P0224,D021,West,Store,4,194.24,0.05
SL-02-00647,SO-02-00324,2026-02-10,2026-02-12,C00916,P0265,D062,South,Store,4,321.99,0.10
SL-02-00648,SO-02-00324,2026-02-09,2026-02-16,C00213,P0233,D079,South,Online,2,295.49,0.05
SL-02-00649,SO-02-00325,2026-02-15,2026-02-22,C00665,P0311,D054,North,Partner,2,172.49,0
SL-02-00650,SO-02-00325,2026-02-24,2026-03-02,C01014,P0011,D015,Central,Store,2,132.49,0.05
SL-02-00651,SO-02-00326,2026-02-25,2026-02-28,C00678,P0351,D073,South,Online,5,288.99,0.15
SL-02-00652,SO-02-00326,2026-02-28,2026-03-06,C01362,P0005,D003,South,Partner,4,64.99,0.15
SL-02-00653,SO-02-00327,2026-02-07,2026-02-08,C00429,P0018,D073,South,Partner,2,211.24,0.10
SL-02-00654,SO-02-00327,2026-02-13,2026-02-14,C00771,P0008,D061,West,Online,2,98.74,0
SL-02-00655,SO-02-00328,2026-02-24,2026-02-28,C00474,P0298,D026,Central,Partner,1,359.74,0.15
SL-02-00656,SO-02-00328,2026-02-26,2026-02-28,C01052,P0211,D104,Central,Online,1,47.99,0.10
SL-02-00657,SO-02-00329,2026-02-26,2026-03-06,C00885,P0139,D046,West,Online,2,238.49,0.15
SL-02-00658,SO-02-00329,2026-02-14,2026-02-20,C00396,P0131,D108,North,Partner,3,148.49,0.05
SL-02-00659,SO-02-00330,2026-02-24,2026-03-02,C00589,P0341,D056,North,Partner,3,176.49,0.10
SL-02-00660,SO-02-00330,2026-02-22,2026-02-23,C00241,P0354,D022,West,Store,4,322.74,0.15
SL-02-00661,SO-02-00331,2026-02-04,,C00497,P0213,D107,West,Store,3,70.49,0
SL-02-00662,SO-02-00331,2026-02-03,2026-02-09,C00406,P0227,D047,West,Store,3,227.99,0.10
SL-02-00663,SO-02-00332,2026-02-23,2026-02-26,C01088,P0234,D075,East,Partner,2,306.74,0.05
SL-02-00664,SO-02-00332,2026-02-04,2026-02-09,C00238,P0070,D078,Central,Online,2,129.24,0.15
SL-02-00665,SO-02-00333,2026-02-21,2026-02-22,C00950,P0297,D047,East,Store,2,348.49,0
SL-02-00666,SO-02-00333,2026-02-11,2026-02-15,C00539,P0254,D002,East,Partner,5,198.24,0.05
SL-02-00667,SO-02-00334,2026-02-16,2026-02-23,C00353,P0031,D107,North,Online,1,23.99,0.10
SL-02-00668,SO-02-00334,2026-02-09,2026-02-11,C00823,P0039,D031,West,Partner,3,113.99,0.05
SL-02-00669,SO-02-00335,2026-02-06,2026-02-11,C00754,P0175,D070,East,Store,4,309.99,0.05
SL-02-00670,SO-02-00335,2026-02-02,2026-02-06,C00788,P0167,D053,West,Partner,3,219.99,0.15
SL-02-00671,SO-02-00336,2026-02-15,2026-02-21,C00560,P0350,D039,West,Partner,4,277.74,0.10
SL-02-00672,SO-02-00336,2026-02-02,2026-02-03,C00273,P0329,D043,North,Online,4,374.99,0.15
SL-02-00673,SO-02-00337,2026-02-01,2026-02-03,C00617,P0344,D072,South,Store,5,210.24,0.05
SL-02-00674,SO-02-00337,2026-02-08,2026-02-11,C00839,P0304,D043,West,Online,1,93.74,0.05
SL-02-00675,SO-02-00338,2026-02-12,2026-02-19,C00510,P0117,D041,North,Store,4,324.49,0.15
SL-02-00676,SO-02-00338,2026-02-27,2026-03-04,C00779,P0127,D053,Central,Partner,3,103.49,0.10
SL-02-00677,SO-02-00339,2026-02-04,2026-02-06,C00494,P0157,D036,East,Partner,3,107.49,0.05
SL-02-00678,SO-02-00339,2026-02-27,2026-03-06,C00275,P0155,D105,North,Partner,3,84.99,0
SL-02-00679,SO-02-00340,2026-02-28,2026-03-02,C00962,P0173,D027,South,Store,1,287.49,0.15
SL-02-00680,SO-02-00340,2026-02-15,2026-02-21,C00443,P0310,D020,East,Store,4,161.24,0.10
SL-02-00681,SO-02-00341,2026-02-27,2026-03-07,C00831,P0305,D098,South,Partner,4,104.99,0.10
SL-02-00682,SO-02-00341,2026-02-21,2026-02-24,C00518,P0237,D095,North,Partner,5,340.49,0.05
SL-02-00683,SO-02-00342,2026-02-15,,C01353,P0229,D064,West,Online,1,250.49,0.05
SL-02-00684,SO-02-00342,2026-02-04,2026-02-10,C00464,P0120,D045,West,Store,5,358.24,0.15
SL-02-00685,SO-02-00343,2026-02-10,2026-02-12,C00349,P0018,D094,South,Online,1,211.24,0
SL-02-00686,SO-02-00343,2026-02-16,2026-02-17,C00504,P0048,D029,North,Online,3,215.24,0.05
SL-02-00687,SO-02-00344,2026-02-01,2026-02-04,C00158,P0288,D087,South,Partner,4,247.24,0.15
SL-02-00688,SO-02-00344,2026-02-28,2026-03-08,C00677,P0033,D046,Central,Store,4,46.49,0
SL-02-00689,SO-02-00345,2026-02-27,2026-03-07,C00550,P0197,D083,East,Store,5,223.99,0.05
SL-02-00690,SO-02-00345,2026-02-12,2026-02-13,C00886,P0258,D089,Central,Online,3,243.24,0.15
SL-02-00691,SO-02-00346,2026-02-23,2026-03-03,C00809,P0040,D053,West,Partner,4,125.24,0.15
SL-02-00692,SO-02-00346,2026-02-07,2026-02-13,C00080,P0141,D054,West,Online,4,260.99,0.05
SL-02-00693,SO-02-00347,2026-02-06,2026-02-11,C00654,P0067,D083,South,Store,5,95.49,0.05
SL-02-00694,SO-02-00347,2026-02-25,2026-03-04,C00674,P0006,D062,West,Online,5,76.24,0
SL-02-00695,SO-02-00348,2026-02-14,2026-02-16,C00926,P0020,D075,North,Online,2,233.74,0.10
SL-02-00696,SO-02-00348,2026-02-02,2026-02-08,C00531,P0097,D044,South,Partner,3,99.49,0.15
SL-02-00697,SO-02-00349,2026-02-06,2026-02-11,C00974,P0237,D062,North,Partner,3,340.49,0.15
SL-02-00698,SO-02-00349,2026-02-01,2026-02-05,C00859,P0016,D004,Central,Store,5,188.74,0.10
SL-02-00699,SO-02-00350,2026-02-07,2026-02-15,C00723,P0302,D014,Central,Partner,4,71.24,0.10
SL-02-00700,SO-02-00350,2026-02-07,2026-02-12,C00960,P0356,D080,North,Online,2,345.24,0.15
SL-02-00701,SO-02-00351,2026-02-11,2026-02-19,C00777,P0054,D057,Central,Store,1,282.74,0
SL-02-00702,SO-02-00351,2026-02-28,2026-03-08,C00455,P0091,D086,West,Partner,5,31.99,0
SL-02-00703,SO-02-00352,2026-02-05,2026-02-07,C00222,P0248,D026,Central,Partner,1,130.74,0.05
SL-02-00704,SO-02-00352,2026-02-04,2026-02-08,C00999,P0259,D111,East,Store,3,254.49,0
SL-02-00705,SO-02-00353,2026-02-16,,C00411,P0280,D081,Central,Online,4,157.24,0.15
SL-02-00706,SO-02-00353,2026-02-16,2026-02-19,C00396,P0026,D090,South,Online,4,301.24,0.15
SL-02-00707,SO-02-00354,2026-02-10,2026-02-13,C00898,P0153,D003,East,Partner,4,62.49,0.05
SL-02-00708,SO-02-00354,2026-02-18,2026-02-26,C00894,P0246,D096,South,Store,5,108.24,0.10
SL-02-00709,SO-02-00355,2026-02-22,2026-02-23,C00930,P0057,D073,South,Partner,4,316.49,0.15
SL-02-00710,SO-02-00355,2026-02-09,2026-02-10,C00705,P0256,D018,West,Partner,5,220.74,0.15
SL-02-00711,SO-02-00356,2026-02-12,2026-02-18,C00831,P0048,D065,North,Store,2,215.24,0
SL-02-00712,SO-02-00356,2026-02-08,2026-02-15,C00327,P0245,D066,West,Store,3,96.99,0.15
SL-02-00713,SO-02-00357,2026-02-18,2026-02-26,C00726,P0337,D067,South,Store,5,131.49,0.10
SL-02-00714,SO-02-00357,2026-02-05,2026-02-06,C01364,P0195,D102,Central,Online,3,201.49,0.05
SL-02-00715,SO-02-00358,2026-02-28,2026-03-01,C00817,P0343,D052,Central,Online,4,198.99,0
SL-02-00716,SO-02-00358,2026-02-01,2026-02-09,C00283,P0110,D084,North,Partner,5,245.74,0.15
SL-02-00717,SO-02-00359,2026-02-01,2026-02-05,C00090,P0072,D010,South,Partner,2,151.74,0
SL-02-00718,SO-02-00359,2026-02-03,2026-02-10,C00297,P0171,D074,West,Store,2,264.99,0.10
SL-02-00719,SO-02-00360,2026-02-25,2026-03-01,C00581,P0134,D005,East,Online,1,182.24,0.05
SL-02-00720,SO-02-00360,2026-02-27,2026-03-02,C00863,P0181,D102,East,Online,1,43.99,0
SL-02-00721,SO-02-00361,2026-02-26,2026-02-27,C00302,P0101,D107,Central,Partner,2,144.49,0.15
SL-02-00722,SO-02-00361,2026-02-17,2026-02-20,C01047,P0157,D040,North,Online,5,107.49,0
SL-02-00723,SO-02-00362,2026-02-16,2026-02-24,C00385,P0231,D080,North,Store,2,272.99,0
SL-02-00724,SO-02-00362,2026-02-06,2026-02-14,C00926,P0013,D078,South,Online,3,154.99,0.15
SL-02-00725,SO-02-00363,2026-02-05,2026-02-07,C00453,P0114,D084,West,Store,2,290.74,0.05
SL-02-00726,SO-02-00363,2026-02-10,2026-02-12,C00378,P0098,D060,East,Online,1,110.74,0.05
SL-02-00727,SO-02-00364,2026-02-17,,C00243,P0302,D061,West,Online,4,71.24,0.05
SL-02-00728,SO-02-00364,2026-02-05,2026-02-06,C00869,P0261,D101,Central,Partner,5,276.99,0.10
SL-02-00729,SO-02-00365,2026-02-13,2026-02-19,C00949,P0116,D074,North,Partner,3,313.24,0.05
SL-02-00730,SO-02-00365,2026-02-27,2026-03-03,C00948,P0082,D091,South,Partner,4,264.24,0
SL-02-00731,SO-02-00366,2026-02-25,2026-03-04,C00103,P0350,D100,Central,Partner,4,277.74,0.05
SL-02-00732,SO-02-00366,2026-02-28,2026-03-05,C00946,P0061,D048,West,Partner,3,27.99,0
SL-02-00733,SO-02-00367,2026-02-20,2026-02-21,C00721,P0281,D036,South,Online,2,168.49,0
SL-02-00734,SO-02-00367,2026-02-18,2026-02-26,C00261,P0052,D092,North,Store,2,260.24,0.15
SL-02-00735,SO-02-00368,2026-02-23,2026-02-26,C00486,P0298,D006,Central,Store,1,359.74,0.15
SL-02-00736,SO-02-00368,2026-02-17,2026-02-18,C00883,P0065,D070,Central,Partner,3,72.99,0.05
SL-02-00737,SO-02-00369,2026-02-21,2026-02-22,C00598,P0029,D030,Central,Online,3,334.99,0.10
SL-02-00738,SO-02-00369,2026-02-20,2026-02-22,C00640,P0351,D073,Central,Online,3,288.99,0.15
SL-02-00739,SO-02-00370,2026-02-24,2026-03-01,C00640,P0114,D060,South,Store,5,290.74,0.10
SL-02-00740,SO-02-00370,2026-02-04,2026-02-07,C00350,P0331,D063,Central,Store,2,63.99,0.15
SL-02-00741,SO-02-00371,2026-02-12,2026-02-17,C00768,P0204,D011,West,Store,3,302.74,0.10
SL-02-00742,SO-02-00371,2026-02-07,2026-02-08,C00353,P0159,D094,North,Partner,1,129.99,0.05
SL-02-00743,SO-02-00372,2026-02-10,2026-02-12,C00501,P0327,D043,South,Online,5,352.49,0
SL-02-00744,SO-02-00372,2026-02-08,2026-02-13,C00607,P0066,D107,West,Store,3,84.24,0.05
SL-02-00745,SO-02-00373,2026-02-16,2026-02-18,C01355,P0212,D024,North,Store,5,59.24,0.05
SL-02-00746,SO-02-00373,2026-02-12,2026-02-14,C00401,P0029,D110,South,Online,5,334.99,0
